station_id,station_name,latitude,longitude,data_start,data_end,country_id
96595,Muaratewe / Beringin,-0.9500000000000001,114.9,1984-10-31,2024-04-19,62
80084,Apartado / Los Cedros,7.8167,-76.7,1984-12-29,2024-12-30,30
10396,Manschnow,52.55,14.55,1985-01-01,2024-04-21,53
71485,Herbert Island,50.94,-127.63,1985-01-03,2024-04-17,24
71479,Solander Island,50.11,-127.94,1985-01-13,2024-04-15,24
71417,Englee,50.72,-56.11,1985-01-24,2024-04-17,24
71478,Sartine Island,50.82,-128.91,1985-02-03,2024-04-15,24
60452,Arzew,35.8167,-0.2667,1985-02-07,2024-04-17,2
60421,Oum El Bouaghi,35.8833,7.1167,1985-02-07,2024-04-17,2
40360,Guriat,31.4,37.2667,1985-02-26,2024-04-21,121
61085,Diffa,13.4167,12.7833,1985-04-02,2024-04-17,104
84008,San Cristobal Galapagos,-0.9,-89.6,1985-04-18,2024-12-23,41
96749,Jakarta / Soekarno-Hatta,-6.1167,106.65,1985-05-29,2024-04-18,62
62337,El Arish,31.0833,33.8167,1985-06-01,2024-04-16,42
72512,Philipsburg / Beaver Mills,40.8844,-78.0873,1985-06-08,2024-12-30,149
71158,Berens River CS,52.36,-97.02,1985-07-01,2024-12-27,24
91557,Bauerfield Efate,-17.7,168.3,1985-07-01,2024-12-29,152
88889,Mount Pleasant Airport,-51.8167,-58.45,1985-07-09,2024-12-30,52
40435,Dawadmi,24.5,44.35,1985-08-03,2024-04-20,121
D4354,Saldenburg-Entschenreuth,48.7832,13.3146,1985-09-01,2024-04-21,53
71428,Cap-Chat,49.11,-66.65,1985-09-12,2024-04-17,24
71402,Twillingate,49.68,-54.8,1985-09-15,2024-04-17,24
D4480,Schlüchtern-Herolz,50.3447,9.5534,1985-10-01,2024-04-21,53
D5275,Waghäusel-Kirrlach,49.2445,8.5374,1985-10-01,2024-04-21,53
D1424,Frankfurt  Westend,50.1269,8.6694,1985-11-01,2024-04-21,53
71425,Cap-Madeleine,49.25,-65.32,1985-11-27,2024-04-17,24
91425,Nukuoro Atoll,3.85,155.0167,1985-12-01,2024-04-19,93
91378,Mili Atoll / Marshall,6.0833,171.7333,1985-12-01,2024-02-18,89
65355,Niamtougou,9.7667,1.1,1985-12-01,2024-04-17,140
91371,Wotje Atoll,9.4667,170.25,1985-12-01,2024-04-20,89
91369,Jaluit Atoll,5.9167,169.65,1985-12-01,2024-04-20,89
91367,Ailinglapalap Atoll,7.2667,168.8333,1985-12-01,2024-04-20,89
80112,Rionegro / J. M. Cordova,6.1333,-75.4333,1985-12-01,2024-12-30,30
71823,La Grande Iv,53.76,-73.68,1985-12-06,2024-12-30,24
D4978,Tann/Rhön,50.639,10.0228,1986-01-01,2024-04-21,53
71482,Cathedral Point,52.19,-127.47,1986-02-15,2024-02-19,24
71484,Bonilla Island,53.49,-130.64,1986-04-01,2024-04-15,24
D0191,Arnstein-Müdesheim,49.969500000000004,9.9113,1986-04-01,2024-04-21,53
71260,Sault Ste Marie Airport,46.49,-84.51,1986-04-26,2024-04-17,24
71500,Glenevis AGCM,53.83,-114.54,1986-04-26,2024-04-17,24
71477,Rose Spit,54.16,-131.66,1986-04-30,2024-01-07,24
71405,Shonts AGCM,53.33,-112.54,1986-05-03,2024-04-17,24
71442,Fisher Branch,51.08,-97.55,1986-05-03,2024-04-17,24
71403,Beaver Island,44.82,-62.33,1986-05-10,2024-04-17,24
71408,Sagona Island,47.37,-55.79,1986-06-05,2024-04-17,24
71415,Caribou Point,45.77,-62.68,1986-06-05,2024-04-17,24
71475,Port Alberni,49.32,-124.93,1986-07-15,2024-04-17,24
91339,Lukunor Atoll,5.5,153.8167,1986-08-01,2024-04-19,93
10519,Bonn-Roleber,50.7333,7.2,1986-08-01,2024-04-21,53
72592,Redding Municipal Airport,40.5,-122.2833,1986-09-01,2024-12-30,149
82361,Tucurui,-3.7167,-49.7167,1986-10-15,2024-11-14,18
97182,Ujang Pandang,-5.0667,119.55,1986-10-23,2024-04-19,62
71419,Hart Island,45.35,-60.98,1986-10-26,2024-04-17,24
D0390,"Berleburg, Bad-Stünzel",50.9837,8.3683,1986-12-01,2024-04-21,53
D3284,Michelstadt,49.6691,9.0085,1987-01-01,2024-04-21,53
85123,Santa Ana,-13.7667,-65.4333,1987-01-02,2024-12-30,15
03967,Casement Aerodrome,53.3,-6.4333,1987-02-01,2024-04-16,65
85210,San Matias,-16.3333,-58.3833,1987-05-02,2024-12-27,15
D5541,Wiesbaden-Auringen,50.132,8.317,1987-06-01,2024-04-21,53
29379,Taseyevo / Tasejeva River / Unzha,57.2,94.55,1987-07-01,2024-04-20,119
16726,Kalamata Airport,37.0667,22.0167,1987-07-21,2024-04-20,55
71483,Nitinat Lake Meteorological Aeronautical Presentation System,48.6667,-124.8333,1987-09-03,2024-04-17,24
41262,Fahud,22.35,56.4833,1987-09-15,2024-04-17,108
41304,Marmul,18.1333,55.1833,1987-09-15,2024-04-20,108
10648,Michelstadt-Vielbrunn,49.7167,9.1,1987-10-01,2024-04-21,53
87643,Olovarria Aerodrome,-36.8833,-60.2167,1987-10-03,2024-12-30,4
D4349,Sachsenheim,48.9569,9.071,1987-11-01,2024-04-21,53
D1214,Elzach-Fisnacht,48.2012,8.1089,1987-11-01,2024-04-21,53
10356,Ummendorf,52.1667,11.1833,1987-12-01,2024-04-21,53
10435,Warburg,51.5,9.1833,1988-01-05,2024-04-21,53
10777,Gelbelsee,48.95,11.433300000000001,1988-01-05,2024-04-21,53
10850,Harburg,48.7833,10.7,1988-01-05,2024-04-21,53
10130,Elpersbuettel,54.0667,9.0167,1988-01-05,2024-04-21,53
71443,Swan River RCS,52.11,-101.23,1988-01-10,2024-04-17,24
10736,Muehlacker,48.9667,8.8667,1988-01-13,2024-04-21,53
71429,Cap-D'Espoir,48.42,-64.32,1988-01-24,2024-04-17,24
10796,Zwiesel,49.0333,13.2333,1988-02-01,2024-04-21,53
10152,Pelzerhaken,54.0833,10.8833,1988-02-01,2024-04-21,53
71928,Rocky Mtn House,52.42,-114.91,1988-02-02,2024-04-18,24
89574,Progress,-69.4,76.4,1988-04-01,2024-12-30,119
71476,Grey Islet,54.58,-130.7,1988-04-25,2024-04-17,24
D4704,Sigmarszell-Zeisertsweiler,47.5776,9.7404,1988-05-01,2024-04-21,53
96535,Paloh,-1.7,109.3,1988-05-02,2024-04-19,62
96087,"Batan, Sumatra",1.1167,104.1167,1988-07-07,2024-04-19,62
71414,Point Escuminac Meteorological Aeronautical Presentation System,47.0667,-64.8,1988-07-26,2024-04-17,24
72233,Slidell,30.3333,-89.8167,1988-09-01,2024-04-18,149
76593,"Progreso, Yuc.",21.3,-89.8167,1988-09-14,2024-12-30,92
71113,Agassiz RCS,49.24,-121.76,1988-11-01,2024-04-17,24
96525,Tanjung Selor,2.85,117.3333,1988-11-23,2024-04-19,62
71457,Brooks,50.56,-111.85,1988-12-01,2024-04-17,24
10743,Niederstetten,49.4,9.9667,1989-01-02,2024-04-21,53
D3925,Pforzheim-Ispringen,48.9329,8.6973,1989-04-06,2024-04-21,53
87640,Bolivar Aerodrome,-36.2,-61.0667,1989-04-06,2024-12-30,4
97126,Masamba,-2.55,120.3667,1989-05-06,2024-04-19,62
71407,Kugaaruk,68.54,-89.8,1989-05-11,2024-04-17,24
85264,Vallegrande,-18.4667,-64.1,1989-09-01,2024-12-30,15
10574,Carlsfeld,50.4333,12.6167,1989-12-01,2024-04-21,53
71452,Weyburn,49.7,-103.8,1990-01-12,2024-04-17,24
71454,Waskesiu Lake,53.92,-106.07,1990-02-09,2024-04-17,24
68098,Walvis Bay Int. Airport / Narraville,-22.9833,14.65,1990-02-14,2024-04-17,99
62463,Hurguada,27.15,33.7167,1990-02-15,2024-04-16,42
71453,Maple Creek,49.9,-109.47,1990-03-23,2024-04-17,24
41061,Wadi Al Dawasser Airport,20.5,45.2,1990-04-14,2024-04-21,121
71427,Pointe-Des-Monts,49.32,-67.38,1990-05-12,2024-04-17,24
71768,Summerland CS,49.56,-119.65,1990-06-01,2024-04-18,24
62012,El Khoms,32.6333,14.3,1990-06-02,2024-04-17,80
D3348,Moringen-Lutterbeck,51.7209,9.8352,1990-07-01,2024-04-21,53
71447,Melita,49.28,-100.99,1990-07-25,2024-04-17,24
71451,Southend,56.33,-103.28,1990-07-25,2024-04-17,24
71215,Osoyoos CS,49.03,-119.44,1990-08-01,2024-04-17,24
D0757,Buchenbach,47.9625,7.9983,1990-10-01,2024-04-21,53
08570,Castelo Branco,39.8333,-7.4833,1990-10-11,2024-12-20,116
85312,Monteagudo,-19.7833,-63.9167,1990-10-19,2024-03-16,15
D4857,Mittelnkirchen-Hohenfelde,53.5534,9.6097,1990-11-01,2024-04-21,53
71952,Burns Lake Decker Lake,54.38,-125.96,1990-12-01,2024-12-30,24
71218,Salmon Arm CS,50.7,-119.29,1991-01-01,2024-04-17,24
71216,Nakusp CS,50.27,-117.82,1991-01-01,2024-04-17,24
D1721,Gräfenberg-Kasberg,49.664,11.2239,1991-01-01,2024-04-21,53
D5097,Tribsees,54.0661,12.7675,1991-01-01,2024-04-21,53
58362,Shanghai,31.4,121.4667,1991-01-01,2024-04-12,29
72574,Rock Springs-Sweetwater Co,41.6,-109.05,1991-01-01,2024-12-30,149
71220,Lucy Island Lightstation,54.3,-130.61,1991-01-01,2024-04-14,24
10591,Lichtenhain-Mittelndorf,50.9333,14.2167,1991-01-02,2024-04-21,53
68263,Pretoria Irene,-25.9167,28.2167,1991-01-08,2024-12-30,129
71455,Lucky Lake,50.95,-107.15,1991-01-11,2024-04-17,24
71456,Melfort,52.82,-104.6,1991-01-11,2024-04-17,24
72247,Longview Gregg County Airport,32.3833,-94.7167,1991-02-07,2024-12-30,149
71846,Lansdowne House,52.2,-87.94,1991-02-08,2024-04-16,24
71398,"Truro, N. S.",45.3667,-63.2667,1991-02-09,2024-04-17,24
71418,St Paul Island,47.23,-60.14,1991-02-10,2024-04-17,24
71810,Port-Menier,49.84,-64.29,1991-02-10,2024-04-18,24
17282,Batman,37.8667,41.1667,1991-03-21,2024-04-20,143
80440,Barinas,8.6167,-70.2167,1991-04-16,2024-12-30,153
71437,Burlington Piers,43.3,-79.8,1991-05-24,2024-04-17,24
D3485,Neuburg/Kammel-Langenhaslach,48.3115,10.3773,1991-06-01,2024-04-21,53
71502,Pelly Island,69.63,-135.44,1991-06-07,2024-04-15,24
71723,Nicolet,46.23,-72.66,1991-06-13,2024-04-18,24
71506,Rock River,66.98,-136.22,1991-06-13,2024-04-15,24
61235,Yelimane,15.1167,-10.5667,1991-06-24,2024-04-17,87
71209,Sandheads CS,49.11,-123.3,1991-07-01,2024-04-17,24
71211,Howe Sound - Pam Rocks,49.49,-123.3,1991-07-01,2024-04-17,24
D2708,"Kohlgrub, Bad (Rosshof)",47.6652,11.0804,1991-08-01,2024-04-21,53
71702,Summerside,46.44,-63.84,1991-09-26,2024-04-18,24
D2174,Herzberg,51.6255,10.3695,1991-10-01,2024-04-21,53
D3083,Lübben-Blumenfelde,51.9267,13.8797,1991-10-01,2024-04-21,53
71459,Leader Airport,50.91,-109.5,1991-10-28,2024-04-17,24
71487,Assiniboia Airport,49.73,-105.95,1991-10-28,2024-04-17,24
71510,Rosetown East,51.57,-107.92,1991-11-02,2024-04-17,24
76040,Ejido Nueva Leon / Nuevo León,32.4,-115.1833,1991-11-16,2024-12-30,92
71448,Pinawa,50.18,-96.06,1991-12-01,2024-04-17,24
71614,Ste-Clotilde,45.17,-73.68,1991-12-06,2024-04-18,24
71616,Lemieux,46.3,-72.06,1991-12-24,2024-04-18,24
71724,Trois-Rivieres,46.35,-72.52,1991-12-24,2024-04-18,24
71127,Primrose Lake 2,54.7833,-110.0667,1991-12-25,2024-04-15,24
40827,Nehbandan,31.5333,60.0333,1991-12-25,2024-04-21,63
D0294,Barsinghausen-Hohenbostel,52.3199,9.43,1992-02-01,2024-04-21,53
71699,Point Lepreau CS,45.07,-66.45,1992-03-01,2024-04-18,24
93929,Enderby Island Aws,-50.4833,166.3,1992-04-01,2024-12-30,102
71137,Val Marie Southeast,49.06,-107.59,1992-04-28,2024-04-17,24
71780,Sheringham Point,48.38,-123.92,1992-05-01,2024-04-18,24
71772,Entrance Island,49.21,-123.81,1992-05-01,2024-04-18,24
71372,L'Acadie,45.29,-73.35,1992-05-10,2024-04-17,24
71734,Rouyn,48.25,-79.03,1992-05-11,2024-04-18,24
71373,Frelighsburg,45.03,-72.85,1992-05-12,2024-04-17,24
71486,Jasper Warden,52.93,-118.03,1992-06-26,2024-04-17,24
71116,Onefour CDA,49.12,-110.47,1992-06-26,2024-04-17,24
71498,Gleichen AGCM,50.93,-112.94,1992-06-27,2024-04-17,24
71183,Alexis River Meteorological Aeronautical Presentation System,52.65,-56.8667,1992-06-27,2024-04-17,24
71029,Holman CS,70.76,-117.8,1992-07-01,2024-12-27,24
71507,Yathkyed Lake Meteorological Aeronautical Presentation System,62.7,-98.3,1992-07-01,2024-04-17,24
71133,Spiritwood West,53.37,-107.55,1992-07-09,2024-04-17,24
71139,Cypress Hills Park,49.64,-109.51,1992-07-09,2024-04-17,24
D3540,Neunkirchen-Seelscheid-Krawinkel,50.8446,7.372,1992-09-01,2024-04-21,53
60690,In-Guezzam,19.5667,5.7667,1992-09-01,2024-04-17,2
97460,Labuha / Taliabu,-1.6167,124.55,1992-09-23,2024-04-18,62
78479,Punta Cana,18.5667,-68.3667,1992-10-06,2024-12-30,40
78458,Puerto Plata,19.75,-70.55,1992-10-07,2024-12-30,40
71031,Discovery Island,48.42,-123.23,1992-10-25,2024-04-17,24
71032,Princeton CS,49.47,-120.51,1992-11-01,2024-04-17,24
71903,Nikolai,54.2553,-133.0583,1992-11-01,2024-04-18,149
71786,Yoho Park,51.44,-116.34,1992-11-01,2024-04-17,24
71771,Cumshewa Island,53.03,-131.6,1992-11-01,2024-04-15,24
71782,Sparwood CS,49.75,-114.88,1992-11-01,2024-04-18,24
71776,Nelson CS,49.49,-117.31,1992-11-01,2024-04-18,24
71468,Little Flatland Island,49.69,-88.31,1992-11-03,2024-04-17,24
71449,Sprague,49.02,-95.6,1992-12-01,2024-04-17,24
71511,Watrous East,51.67,-105.4,1992-12-01,2024-04-17,24
71784,West Vancouver,49.35,-123.19,1992-12-01,2024-04-18,24
71783,Victoria University CS,48.46,-123.3,1992-12-01,2024-12-27,24
71714,Quebec Jean Lesage International Airport,46.8,-71.38,1992-12-04,2024-04-18,24
71821,Matagami,49.76,-77.79,1992-12-07,2024-04-18,24
71736,Roquemaure,48.6333,-79.45,1992-12-19,2024-04-18,24
71052,Storm Hills,68.91,-133.94,1993-01-19,2024-04-17,24
71383,Bonnard 1,50.73,-71.01,1993-01-29,2024-04-17,24
71406,Ferolle Point,51.02,-57.1,1993-02-02,2024-04-17,24
71426,Ile Rouge,48.07,-69.56,1993-03-22,2024-04-17,24
71599,Kejimkujik 1,44.4,-65.2,1993-04-01,2024-04-18,24
71040,Laterriere,48.31,-71.13,1993-04-10,2024-04-17,24
96751,Citeko / Puncak,-6.7,106.9333,1993-04-11,2024-04-19,62
71770,Creston Campbell Scientific,49.08,-116.5,1993-05-01,2024-04-18,24
D1052,Drewitz bei Burg,52.2174,12.1641,1993-05-01,2024-04-21,53
71150,Shoal Lake CS,50.45,-100.6,1993-05-07,2024-04-17,24
EDBO0,Oehna  / Zellendorf,51.9003,13.0575,1993-06-01,2024-04-21,53
02835,Inari Nellim / Nellimö,68.85,28.3,1993-06-02,2024-04-19,48
71918,Pelly Bay,68.44,-89.73,1993-06-04,2024-12-18,24
71249,Three Hills,51.77,-113.21,1993-06-07,2024-04-17,24
71240,Esther 1,51.67,-110.21,1993-06-07,2024-04-17,24
71231,Bow Island,49.73,-111.45,1993-06-07,2024-04-17,24
71232,Bow Valley,51.08,-115.07,1993-06-07,2024-04-17,24
71235,Cop Upper,51.08,-114.22,1993-06-07,2024-04-17,24
71236,Crowsnest,49.63,-114.48,1993-06-07,2024-04-17,24
71251,Vauxhall CDA CS,50.05,-112.13,1993-06-07,2024-04-17,24
71242,Lacombe CDA 2,52.45,-113.76,1993-06-07,2024-04-17,24
71248,Sundre Airport,51.78,-114.68,1993-06-07,2024-04-17,24
71721,Maniwaki Airport,46.27,-75.99,1993-06-21,2024-12-28,24
68538,De Aar,-30.6333,23.9167,1993-07-01,2024-12-30,129
71191,Fundy Park (alma) CS,45.6,-64.95,1993-07-01,2024-04-17,24
91221,"Rota Island, N. Mariana Is, Rota International Airport",14.1833,145.25,1993-07-01,2024-04-20,149
D3042,Löhnberg-Obershausen,50.5617,8.2386,1993-07-01,2024-04-21,53
71710,Iles De La Madeleine,47.43,-61.77,1993-07-01,2024-12-30,24
71378,La Tuque,47.41,-72.79,1993-07-02,2024-04-17,24
71055,Colville Lake,67.02,-126.12,1993-07-02,2024-01-21,24
71056,Clut Lake,66.0,-117.7667,1993-07-02,2024-04-17,24
71162,Inner Whalebacks,61.92,-113.73,1993-07-02,2024-04-15,24
71963,Hanbury River,63.6,-105.13,1993-07-03,2024-04-15,24
71246,Red Earth,56.55,-115.28,1993-07-03,2024-04-17,24
71087,Fort Providence,61.32,-117.6,1993-07-03,2024-04-17,24
71164,Little Chicago,67.18,-130.23,1993-07-03,2024-04-14,24
71222,Dease Lake,58.43,-130.03,1993-08-01,2024-12-30,24
71085,Ellice River,67.7,-104.4667,1993-08-19,2024-04-17,24
10376,Baruth,52.05,13.5,1993-08-20,2024-04-21,53
71161,Indian River,64.3833,-115.0167,1993-08-21,2024-04-17,24
71377,Sainte-Anne-de-Bellevue,45.43,-73.93,1993-08-26,2024-04-17,24
71384,Cap-Tourmente,47.08,-70.78,1993-08-26,2024-04-17,24
71382,L'Etape,47.56,-71.23,1993-08-26,2024-04-17,24
71973,Corner Brook,48.93,-57.92,1993-09-01,2024-04-18,24
D3975,Pommelsbrunn-Mittelburg,49.4777,11.5357,1993-09-01,2024-04-21,53
71598,Bas Caraquet,47.8,-64.83,1993-09-01,2024-04-18,24
71379,Normandin,48.84,-72.55,1993-09-02,2024-04-17,24
71244,Milk River,49.13,-112.05,1993-09-09,2024-04-17,24
71775,Pitt Meadows CS,49.21,-122.69,1993-10-01,2024-04-18,24
D2704,Köthen (Anhalt),51.7511,12.0094,1993-10-01,2024-04-21,53
D3857,Oy-Mittelberg-Petersthal,47.6362,10.3892,1993-10-01,2024-04-21,53
71253,Garden River,58.71,-113.87,1993-11-03,2024-04-17,24
71252,Willow Creek 1,53.39,-118.35,1993-11-30,2024-04-15,24
10418,Lüdenscheid,51.25,7.65,1993-12-23,2024-04-19,53
D3591,Nideggen-Schmidt,50.6743,6.424,1994-01-01,2024-04-21,53
71049,Wager Bay,65.88,-89.45,1994-01-01,2024-10-30,24
D0154,Amerang-Pfaffing,48.0197,12.2924,1994-01-01,2024-04-21,53
71250,Turtle Mountain,49.5833,-114.4167,1994-01-25,2024-04-17,24
71619,New Carlisle 1,48.01,-65.33,1994-01-27,2024-04-18,24
71512,Longue-Pointe-De-Mingan,50.27,-64.23,1994-01-27,2024-04-17,24
71151,Valcartier,46.9,-71.5,1994-01-31,2024-04-17,24
71488,Key Lake,57.25,-105.6167,1994-02-03,2024-04-17,24
D5643,Wittstock-Rote Mühle,53.1864,12.4949,1994-03-01,2024-04-21,53
71203,Kelowna,49.96,-119.38,1994-03-18,2024-04-17,24
71245,Nakiska Ridgetop,50.94,-115.19,1994-03-22,2024-04-15,24
41218,Al Ain International Airport,24.2667,55.6,1994-03-23,2024-04-20,147
71166,Sambaa K'e,60.44,-121.24,1994-05-28,2024-04-17,24
71385,Ile Bicquette,48.42,-68.89,1994-06-30,2024-04-17,24
71375,Ile Aux Perroquets,50.22,-64.21,1994-07-01,2024-04-17,24
71186,Cap Rouge,48.37,-70.54,1994-07-01,2024-04-17,24
71144,Oakpoint Marine,50.5,-98.04,1994-07-06,2024-04-17,24
71712,St-Anicet 1,45.12,-74.29,1994-07-06,2024-04-18,24
71189,Pointe Claveau,48.26,-70.11,1994-07-10,2024-04-17,24
72565,Denver International Airport,39.8667,-104.6667,1994-07-19,2024-12-30,149
71612,Montreal McTavish,45.5,-73.58,1994-07-26,2024-04-18,24
71376,Saint-Jovite,46.08,-74.56,1994-07-26,2024-04-17,24
71153,Cardston,49.2,-113.29,1994-07-27,2024-04-17,24
71170,Carberry CS,49.91,-99.36,1994-07-27,2024-04-17,24
71323,Beauceville,46.21,-70.79,1994-07-28,2024-04-17,24
71167,Porter Lake,61.6667,-108.4167,1994-07-30,2024-04-17,24
72215,Peachtree City,33.3667,-84.5667,1994-08-01,2024-04-18,149
93110,Auckland Aerodrome Aws,-37.0,174.8,1994-08-02,2024-12-30,102
71467,Sachs Harbour,71.99,-125.25,1994-08-07,2024-12-28,24
71154,Waterton Park Gate,49.13,-113.81,1994-08-31,2024-04-17,24
71984,Paulatuk,69.36,-124.08,1994-09-01,2024-12-27,24
D4997,Starkenberg-Tegkwitz,50.9771,12.3419,1994-10-01,2024-04-21,53
D2951,Lenzen / Elbe,53.1007,11.4864,1994-10-01,2024-04-21,53
D2641,Klitzschen bei Torgau,51.5185,12.9065,1994-10-01,2024-04-21,53
71523,Chamouchouane,49.28,-73.36,1994-11-01,2024-04-17,24
10281,Trollenhagen,53.6,13.3167,1994-12-09,2024-04-21,53
10172,Laage,53.9167,12.2833,1994-12-16,2024-04-21,53
71521,Manouane Est,50.66,-70.53,1994-12-30,2024-04-17,24
71046,Komakuk Beach,69.61,-140.2,1994-12-30,2024-04-17,24
71281,Grenadier Island,44.42,-75.85,1994-12-30,2024-04-17,24
54909,Dingtao,35.0667,115.5667,1995-01-01,2024-04-17,29
71981,Rampart River,65.95,-130.4667,1995-01-06,2024-04-18,24
71273,Belle River,42.3,-82.7,1995-01-07,2024-04-17,24
71282,Lagoon City,44.55,-79.22,1995-01-09,2024-04-17,24
97780,Enarotali,-3.9167,136.3667,1995-01-10,2024-04-17,62
71271,Nipissing,46.3167,-79.4667,1995-01-14,2024-04-17,24
10506,Nürburg-Barweiler,50.35,6.8667,1995-02-24,2024-04-21,53
71165,Gameti,64.11,-117.33,1995-02-27,2024-04-17,24
D1863,Gründau-Breitenborn,50.2667,9.1854,1995-03-01,2024-04-21,53
87800,El Bolson Aerodrome,-41.9667,-71.5167,1995-03-02,2024-12-27,4
72230,"Shelby Country Airport, Al.",33.1667,-86.7667,1995-04-01,2024-12-30,149
71122,Banff,51.19,-115.55,1995-04-01,2024-04-17,24
D5562,Neubulach-Oberhaugstett,48.6516,8.6801,1995-04-01,2024-04-21,53
71985,Tuktoyaktuk,69.43,-133.02,1995-04-21,2024-04-18,24
71977,Margaret Lake,68.8,-140.85,1995-05-07,2024-04-15,24
71294,Bancroft,45.07,-77.88,1995-06-20,2024-12-29,24
71147,Carman U Of M CS,49.5,-98.03,1995-06-27,2024-04-17,24
93439,Wellington Aerodrome Aws,-41.3333,174.8,1995-07-01,2024-12-30,102
71978,Ivvavik National Park,69.16,-140.15,1995-07-22,2024-04-15,24
02468,Stora Spaansberget Spånsfäb,60.3822,15.1406,1995-08-01,2024-02-29,134
D0917,Darmstadt,49.8809,8.6779,1995-08-01,2024-04-21,53
71979,Hendrickson Creek,53.8,-118.45,1995-08-02,2024-04-18,24
96529,Tanjung Redep / Berau,2.1167,117.45,1995-08-02,2024-04-19,62
71980,Rabbit Kettle,61.96,-127.21,1995-09-19,2024-04-15,24
74389,"Gray, Me.",43.9,-70.25,1995-10-01,2024-04-18,149
71550,Dauphin CS,51.1,-100.06,1995-10-04,2024-12-30,24
71237,Drumheller East,51.45,-112.68,1995-10-06,2024-04-17,24
71118,Camp Wainwright Airfield 21,52.83,-111.1,1995-10-06,2024-04-17,24
60403,Guelma,36.4667,7.4667,1995-10-25,2024-04-17,2
60437,Medea,36.2667,2.75,1995-10-25,2024-04-17,2
60520,Sidi Bel Abbes,35.1833,-2.6167000000000002,1995-10-25,2024-04-17,2
60557,Naama,33.2667,-0.30000000000000004,1995-10-25,2024-04-17,2
60461,Oran Port,35.7,-0.65,1995-10-27,2024-04-17,2
60423,Souk Ahras,36.2833,7.9667,1995-10-31,2024-04-17,2
60417,Bouira,36.3833,3.9,1995-11-02,2024-02-24,2
60514,Ksar Chellala,35.1667,2.3167,1995-11-09,2024-04-17,2
71520,Lac Benoit,51.53,-71.11,1995-11-09,2024-04-17,24
71190,Pointe De L'islet,48.14,-69.72,1995-11-09,2024-04-17,24
71044,Old Crow RCS,67.57,-139.84,1995-11-10,2024-04-17,24
D1735,Grainet-Rehberg,48.7893,13.6291,1995-12-01,2024-04-21,53
62305,Sallum Plateau,31.5667,25.1333,1995-12-14,2024-04-17,42
02589,Gotska Sandon Lauters,58.3944,19.1978,1995-12-18,2024-02-29,134
54618,Potou,38.0833,116.55,1996-01-01,2024-04-17,29
71829,Baie-Comeau,49.26,-68.15,1996-01-31,2024-04-18,24
71713,La Pocatiere,47.36,-70.03,1996-01-31,2024-12-30,24
14234,Krapina,46.1333,15.8833,1996-02-09,2024-04-17,34
71553,Roblin,51.18,-101.36,1996-03-01,2024-04-18,24
71157,Edmonton Blatchford,53.57,-113.52,1996-03-01,2024-12-29,24
71156,Edson,53.58,-116.45,1996-03-01,2024-04-17,24
71497,Fort Liard,60.23,-123.47,1996-05-01,2024-04-17,24
D4559,Schorndorf-Knöbling,49.1643,12.6175,1996-05-01,2024-04-21,53
71585,Fort McMurray CS,56.65,-111.21,1996-05-01,2024-12-30,24
64810,Malabo/Fernando Poo,3.75,8.7667,1996-05-01,2024-04-17,44
71381,Mistook,48.6,-71.72,1996-06-03,2024-04-17,24
71778,Race Rocks,48.3,-123.53,1996-06-06,2024-04-18,24
60476,Khenchella,35.4167,7.15,1996-06-06,2024-03-22,2
71552,Victoria Beach,50.7,-96.57,1996-06-14,2024-04-17,24
D2627,Klettwitz,51.5555,13.8845,1996-07-01,2024-04-21,53
71589,Terra Nova National Park CS,48.56,-53.97,1996-07-01,2024-04-18,24
72370,Kingman Airport,35.25,-113.9333,1996-07-01,2024-04-18,149
72616,Berlin Municipal Airport,44.5833,-71.0167,1996-07-01,2024-04-18,149
08548,Coimbra / Cernache,40.15,-8.4667,1996-08-01,2024-04-08,116
71974,Nangmagvik Lake,74.14,-119.99,1996-08-22,2024-04-15,24
08558,Evora / C. Coord,38.5333,-7.9,1996-08-31,2024-12-30,116
71970,Nadluardjuk Lake,68.6197,-73.2114,1996-09-01,2024-04-18,24
72570,Craig Moffat Airport,40.5,-107.5167,1996-09-01,2024-04-18,149
71198,Lac Saint-Pierre,46.18,-72.92,1996-09-06,2024-04-17,24
71849,Winnipeg Airport CS,49.92,-97.25,1996-10-01,2024-04-18,24
71554,Pointe-Au-Pere,48.51,-68.47,1996-10-15,2024-04-18,24
71555,Stavely Aafc,50.18,-113.88,1996-11-01,2024-04-18,24
10895,Fuerstenzell / Hillermeier,48.5461,13.3547,1996-12-31,2024-04-21,53
08522,Funchal,32.6333,-16.9,1996-12-31,2024-04-19,116
87641,Azul Aerodrome,-36.8333,-59.8833,1997-01-01,2024-12-30,4
93678,Kaikoura,-42.4167,173.7,1997-01-01,2024-12-30,102
92076,Kavieng / Maiom,-2.5833,150.85,1997-01-03,2024-02-21,111
92047,Nadzab,-6.5667,146.7167,1997-01-04,2024-12-08,111
48806,Son La,21.3333,103.9,1997-03-10,2024-04-21,154
72371,Page Municipal Airport,36.9333,-111.45,1997-06-01,2024-04-18,149
71573,Delhi CS,42.87,-80.55,1997-06-02,2024-12-28,24
71388,La Baie,48.3,-70.92,1997-07-16,2024-04-17,24
72477,Eureka / Eunice Place,39.6042,-116.0051,1997-08-13,2024-12-30,149
71387,Onatchiway,48.89,-71.03,1997-08-13,2024-04-15,24
71389,Deschambault,46.69,-71.97,1997-09-24,2024-04-17,24
